ID,EMAIL,GPN,NOME,SALARIO_BASE_FY_ATUAL,EMPLOYEE_STATUS,PAIS,GENDER,LOCATION_CITY,SERVICE_LINE,SUB_SL,RANK_ATUAL,EXP_LEV_ATUAL,JOB_TITLE,HIRING_DATE,PROPORCIONAL_HIRING_DATE,LAST_PROMOTION_DATE,UTILIZAÇAO,PROMOÇAO,LEAD_ATUAL,RANK_FUTURO,EXP_LEVEL_FUTURO,ACTUAL,SMUS_ID,JOBS_ID,LEVEL
1040,BR1774554590@ey.com.br,BR1774554590,Robert Germany,1000,Active,Brasil,M,Recife,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,11/1/2018 0:00,1,3/21/2021 0:00,0.428414,Progression,nan,44-Staff/Assistant,1,0,3,1,0
1041,BR535863770@ey.com.br,BR535863770,Charlene Cano,1000,Active,Brasil,M,São Paulo,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,2/1/2015 0:00,1,7/20/2020 0:00,0.738754,Progression,Progressing,44-Staff/Assistant,3,0,5,1,0
1042,BR626316860@ey.com.br,BR626316860,Cynthia Valdes,1000,Active,Brasil,M,São Paulo,Advisory,PI,21-Senior Manager,3,Gerente Senior,1/1/2019 0:00,1,8/16/2020 0:00,0.165323,Progression,Progressing,21-Senior Manager,3,0,10,3,0
1043,BR1253364610@ey.com.br,BR1253364610,Jean Straugh,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2019 0:00,1,8/23/2020 0:00,0.768056,Promotion,Progressing,42-Senior,3,0,12,1,0
1044,BR991652140@ey.com.br,BR991652140,Edwin Plummer,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,21-Senior Manager,3,Gerente Senior,5/1/2014 0:00,1,1/28/2021 0:00,0.296916,Progression,Progressing,21-Senior Manager,3,0,6,3,0
1045,BR1371447530@ey.com.br,BR1371447530,Maude Flynn,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,21-Senior Manager,6,Gerente Senior,1/1/2015 0:00,1,2/5/2020 0:00,0.162704,Progression,Differentiating,21-Senior Manager,7,0,1,3,0
1046,BR1345155760@ey.com.br,BR1345155760,Allison Campbell,1000,Active,Brasil,M,Recife,Advisory,PI,32-Manager,2,Gerente,12/1/2018 0:00,1,4/18/2020 0:00,0.684273,Progression,Differentiating,32-Manager,2,0,6,2,0
1047,BR1084795770@ey.com.br,BR1084795770,Nicholas Ojeda,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,5/1/2020 0:00,0.166667,1/1/2021 0:00,0.151305,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1048,BR564925710@ey.com.br,BR564925710,Melissa Sullivan,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,5/1/2018 0:00,1,2/8/2021 0:00,0.222701,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1049,BR1355721440@ey.com.br,BR1355721440,Alfred Wood,1000,Active,Brasil,M,Curitiba,Advisory,PI,44-Staff/Assistant,3,Analista Senior,8/1/2016 0:00,1,3/26/2020 0:00,0.604585,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
1050,BR378321280@ey.com.br,BR378321280,Stephan Pereira,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,21-Senior Manager,5,Gerente Senior,12/1/2019 0:00,0.583333,8/29/2020 0:00,0.313429,Progression,Progressing,21-Senior Manager,5,0,6,3,0
1051,BR1266658520@ey.com.br,BR1266658520,Thomas Kinder,1000,Active,Brasil,M,Goiania,Advisory,PI,32-Manager,5,Gerente,12/1/2018 0:00,1,2/14/2020 0:00,0.728612,Progression,Progressing,32-Manager,5,0,7,2,0
1052,BR558494750@ey.com.br,BR558494750,James Livingston,1000,Active,Brasil,M,Curitiba,Advisory,PI,32-Manager,1,Gerente,4/1/2019 0:00,1,3/20/2020 0:00,0.275624,Promotion,Strategic Impact,21-Senior Manager,1,0,6,2,0
1053,BR1349667380@ey.com.br,BR1349667380,Marie Egan,1000,Active,Brasil,M,Salvador,Advisory,Risk,32-Manager,2,Gerente,9/1/2014 0:00,1,4/17/2021 0:00,0.28712,Progression,Strategic Impact,32-Manager,2,0,9,2,0
1054,BR1334591320@ey.com.br,BR1334591320,Elvis Anderson,1000,Active,Brasil,M,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,3/1/2017 0:00,1,11/8/2020 0:00,0.487743,Promotion,Progressing,44-Staff/Assistant,2,0,1,1,0
1055,BR1045246280@ey.com.br,BR1045246280,Melissa Felton,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,3/1/2015 0:00,1,9/28/2020 0:00,0.569079,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1056,BR1189484290@ey.com.br,BR1189484290,Tyrone Munson,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,12/1/2019 0:00,0.583333,3/8/2021 0:00,0.559834,Progression,Need to Progress,44-Staff/Assistant,1,0,9,1,0
1057,BR1045541160@ey.com.br,BR1045541160,Molly Lupo,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,1,Analista Senior,3/1/2016 0:00,1,10/14/2020 0:00,0.196821,Progression,Progressing,44-Staff/Assistant,1,0,1,1,0
1058,BR1412121760@ey.com.br,BR1412121760,James Troy,1000,Active,Brasil,M,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2014 0:00,1,9/1/2020 0:00,0.800808,Progression,nan,44-Staff/Assistant,1,0,9,1,0
1059,BR1125373570@ey.com.br,BR1125373570,Michael Taylor,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,42-Senior,4,Especialista,4/1/2017 0:00,1,8/2/2020 0:00,0.399214,Progression,Differentiating,42-Senior,4,0,9,4,0
1060,BR851696610@ey.com.br,BR851696610,Brian Guerrero,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,4/1/2014 0:00,1,9/27/2020 0:00,0.373932,Promotion,Differentiating,44-Staff/Assistant,2,0,1,1,0
1061,BR998258190@ey.com.br,BR998258190,Alfred Herrera,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,11/1/2018 0:00,1,6/6/2020 0:00,0.153514,Progression,Differentiating,44-Staff/Assistant,3,0,9,1,0
1062,BR1399978150@ey.com.br,BR1399978150,Sonia Eledge,1000,Active,Brasil,M,Salvador,Advisory,PI,32-Manager,3,Gerente,1/1/2014 0:00,1,2/20/2020 0:00,0.762936,Progression,Differentiating,32-Manager,3,0,6,2,0
1063,BR833881610@ey.com.br,BR833881610,Gwendolyn Krys,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,32-Manager,1,Gerente,12/1/2017 0:00,1,9/10/2020 0:00,0.478714,Promotion,Differentiating,21-Senior Manager,1,0,10,2,0
1064,BR1071341840@ey.com.br,BR1071341840,Charlie Diehl,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,42-Senior,5,Especialista,11/1/2019 0:00,0.666667,7/19/2020 0:00,0.416956,Progression,nan,42-Senior,5,0,9,4,0
1065,BR1247721830@ey.com.br,BR1247721830,Ricky Galdames,1000,Active,Brasil,M,Curitiba,Advisory,Risk,32-Manager,1,Gerente,7/1/2019 0:00,1,8/31/2020 0:00,0.792375,Promotion,Differentiating,21-Senior Manager,1,0,3,2,0
1066,BR926714640@ey.com.br,BR926714640,James Perkins,1000,Active,Brasil,M,Curitiba,Advisory,Risk,42-Senior,1,Especialista,10/1/2016 0:00,1,6/28/2020 0:00,0.305056,Promotion,Strategic Impact,32-Manager,1,0,3,4,0
1067,BR1711997450@ey.com.br,BR1711997450,Jeffrey Markarian,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,3/1/2018 0:00,1,12/21/2020 0:00,0.522074,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
1068,BR627776670@ey.com.br,BR627776670,Karen Lebrecque,1000,Active,Brasil,M,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,3/1/2020 0:00,0.333333,10/30/2020 0:00,0.156873,Promotion,Progressing,44-Staff/Assistant,2,0,5,1,0
1069,BR1773339110@ey.com.br,BR1773339110,Terri Robotham,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,10/1/2018 0:00,1,11/13/2020 0:00,0.708459,Progression,Strategic Impact,44-Staff/Assistant,1,0,9,1,0
1070,BR886778150@ey.com.br,BR886778150,Arlene Janousek,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,1,Analista Senior,3/1/2018 0:00,1,6/8/2020 0:00,0.461797,Progression,Progressing,44-Staff/Assistant,1,0,10,1,0
1071,BR917184890@ey.com.br,BR917184890,Lily Thomas,1000,Active,Brasil,M,Belo Horizonte,Advisory,Risk,32-Manager,5,Gerente,5/1/2016 0:00,1,1/4/2020 0:00,0.516042,Progression,Progressing,32-Manager,5,0,3,2,0
1072,BR625123590@ey.com.br,BR625123590,Latoya Smith,1000,Active,Brasil,M,Campinas,Advisory,PI,32-Manager,2,Gerente,11/1/2019 0:00,0.666667,1/2/2020 0:00,0.394904,Progression,Progressing,32-Manager,2,0,1,2,0
1073,BR677493270@ey.com.br,BR677493270,John Whipkey,1000,Active,Brasil,M,Recife,Advisory,PI,21-Senior Manager,5,Gerente Senior,4/1/2020 0:00,0.25,1/2/2021 0:00,0.230399,Progression,Strategic Impact,21-Senior Manager,5,0,7,3,0
1074,BR943476820@ey.com.br,BR943476820,Anna Lander,1000,Active,Brasil,M,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,3/1/2020 0:00,0.333333,2/27/2020 0:00,0.650384,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1075,BR654959540@ey.com.br,BR654959540,Charles Wright,1000,Active,Brasil,M,Campinas,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,12/1/2019 0:00,0.583333,2/2/2021 0:00,0.282894,Promotion,Differentiating,42-Senior,3,0,3,1,0
1076,BR1299138270@ey.com.br,BR1299138270,Evelyn Peters,1000,Active,Brasil,M,Campinas,Advisory,Other Advisory,21-Senior Manager,1,Gerente Senior,10/1/2019 0:00,0.75,4/7/2020 0:00,0.275675,Promotion,Differentiating,13-Executive Director,1,0,2,3,0
1077,BR679658370@ey.com.br,BR679658370,Ronald Utley,1000,Active,Brasil,M,Belo Horizonte,Advisory,PI,42-Senior,6,Especialista,2/1/2017 0:00,1,7/18/2020 0:00,0.356602,Promotion,Differentiating,32-Manager,1,0,12,4,0
1078,BR1161935830@ey.com.br,BR1161935830,Alexander Hill,1000,Active,Brasil,M,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,12/1/2016 0:00,1,4/4/2021 0:00,0.428719,Promotion,Differentiating,44-Staff/Assistant,2,0,9,1,0
1079,BR456774440@ey.com.br,BR456774440,Stevie Denis,1000,Active,Brasil,M,Rio de Janeiro,Advisory,Risk,42-Senior,6,Especialista,6/1/2018 0:00,1,4/11/2020 0:00,0.656219,Progression,Progressing,42-Senior,6,0,9,4,0
1080,BR1239685350@ey.com.br,BR1239685350,Craig Harper,1000,Active,Brasil,M,Curitiba,Advisory,PI,21-Senior Manager,4,Gerente Senior,11/1/2014 0:00,1,8/29/2020 0:00,0.20988,Progression,Progressing,21-Senior Manager,4,0,7,3,0
1081,BR1426362890@ey.com.br,BR1426362890,Phyllis Omersa,1000,Active,Brasil,M,Porto Alegre,Advisory,Risk,42-Senior,5,Especialista,5/1/2014 0:00,1,4/20/2020 0:00,0.437284,Progression,Differentiating,42-Senior,5,0,9,4,0
1082,BR567118390@ey.com.br,BR567118390,Jennifer Beckel,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,2/1/2015 0:00,1,1/23/2020 0:00,0.715949,Progression,nan,44-Staff/Assistant,2,0,1,1,0
1083,BR983899620@ey.com.br,BR983899620,Sarah Pridgen,1000,Active,Brasil,M,São Paulo,Advisory,PI,42-Senior,4,Especialista,12/1/2018 0:00,1,4/28/2021 0:00,0.535865,Progression,Differentiating,42-Senior,5,0,12,4,0
1084,BR612962590@ey.com.br,BR612962590,Laura Graves,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,21-Senior Manager,5,Gerente Senior,1/1/2014 0:00,1,8/16/2020 0:00,0.676098,Progression,Progressing,21-Senior Manager,5,0,7,3,0
1085,BR955494590@ey.com.br,BR955494590,Cecilia Sanches,1000,Active,Brasil,M,Fortaleza,Advisory,PI,32-Manager,5,Gerente,9/1/2016 0:00,1,1/28/2021 0:00,0.335664,Progression,Strategic Impact,32-Manager,5,0,7,2,0
1086,BR896283120@ey.com.br,BR896283120,Harry Lenk,1000,Active,Brasil,M,Brasilia - Ass,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,7/1/2019 0:00,1,1/5/2021 0:00,0.175542,Progression,Progressing,44-Staff/Assistant,3,0,9,1,0
1087,BR1171896840@ey.com.br,BR1171896840,Steven Jackson,1000,Active,Brasil,M,São Paulo,Advisory,PI,42-Senior,4,Especialista,5/1/2014 0:00,1,1/22/2020 0:00,0.572054,Promotion,Strategic Impact,32-Manager,1,0,1,4,0
1088,BR1815966790@ey.com.br,BR1815966790,Kasey Newell,1000,Active,Brasil,M,Campinas,Advisory,PI,21-Senior Manager,2,Gerente Senior,12/1/2016 0:00,1,6/18/2020 0:00,0.485119,Progression,Progressing,21-Senior Manager,2,0,7,3,0
1089,BR974531720@ey.com.br,BR974531720,Michelle Sessoms,1000,Active,Brasil,M,Curitiba,Advisory,PI,32-Manager,5,Gerente,8/1/2017 0:00,1,9/30/2020 0:00,0.61833,Progression,Differentiating,32-Manager,5,0,7,2,0
1090,BR512556130@ey.com.br,BR512556130,David Hill,1000,Active,Brasil,M,Goiania,Advisory,PI,21-Senior Manager,1,Gerente Senior,10/1/2019 0:00,0.75,5/11/2020 0:00,0.377525,Progression,Need to Progress,21-Senior Manager,1,0,10,3,0
1091,BR252684420@ey.com.br,BR252684420,Merrie Glass,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,1/1/2015 0:00,1,3/12/2020 0:00,0.578666,Progression,Differentiating,44-Staff/Assistant,2,0,11,1,0
1092,BR1069489690@ey.com.br,BR1069489690,Mary Bivins,1000,Active,Brasil,M,Salvador,Advisory,Risk,42-Senior,7,Especialista,1/1/2016 0:00,1,4/21/2021 0:00,0.2401,Progression,Progressing,42-Senior,7,0,9,4,0
1093,BR1285136250@ey.com.br,BR1285136250,Mario Bowen,1000,Active,Brasil,M,Goiania,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,6/1/2014 0:00,1,6/30/2020 0:00,0.77477,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1094,BR1371855720@ey.com.br,BR1371855720,Rudolph Tucker,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,7/1/2019 0:00,1,11/18/2020 0:00,0.38989,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1095,BR915629280@ey.com.br,BR915629280,Ricardo Brown,1000,Active,Brasil,M,Recife,Advisory,PI,13-Executive Director,1,Diretor,5/1/2014 0:00,1,5/22/2020 0:00,0.709016,Progression,Differentiating,13-Executive Director,1,0,1,6,0
1096,BR1071415240@ey.com.br,BR1071415240,Matthew Goldman,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,32-Manager,2,Gerente,8/1/2017 0:00,1,1/20/2021 0:00,0.242553,Progression,Need to Progress,32-Manager,2,0,6,2,0
1097,BR1083172720@ey.com.br,BR1083172720,Joel Desjardins,1000,Active,Brasil,M,São Paulo,Advisory,PI,44-Staff/Assistant,3,Analista Senior,10/1/2015 0:00,1,3/1/2021 0:00,0.482738,Promotion,Differentiating,42-Senior,3,0,11,1,0
1098,BR1189341450@ey.com.br,BR1189341450,Earl Erickson,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,44-Staff/Assistant,3,Analista Senior,8/1/2018 0:00,1,5/4/2020 0:00,0.149167,Progression,Differentiating,44-Staff/Assistant,3,0,11,1,0
1099,BR1154867280@ey.com.br,BR1154867280,Alexandra Wade,1000,Active,Brasil,M,São Paulo,Advisory,PI,21-Senior Manager,6,Gerente Senior,3/1/2014 0:00,1,7/27/2020 0:00,0.660803,Progression,Progressing,21-Senior Manager,6,0,7,3,0
1100,BR1883764110@ey.com.br,BR1883764110,Gerry Martin,1000,Active,Brasil,M,Campinas,Advisory,PI,32-Manager,3,Gerente,5/1/2020 0:00,0.166667,2/18/2021 0:00,0.727504,Progression,nan,32-Manager,3,0,6,2,0
1101,BR1065287470@ey.com.br,BR1065287470,Mary Ramos,1000,Active,Brasil,M,São Paulo,Advisory,PI,32-Manager,1,Gerente,10/1/2017 0:00,1,10/22/2020 0:00,0.336119,Freezing,Strategic Impact,32-Manager,1,0,11,2,0
1102,BR348873340@ey.com.br,BR348873340,Ryan Solinski,1000,Active,Brasil,M,Salvador,Advisory,PI,42-Senior,4,Especialista,11/1/2016 0:00,1,9/23/2020 0:00,0.426832,Progression,Differentiating,42-Senior,5,0,12,4,0
1103,BR1211861870@ey.com.br,BR1211861870,Pat Lankford,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,3,Analista Senior,2/1/2020 0:00,0.416667,6/24/2020 0:00,0.49356,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
1104,BR1022612270@ey.com.br,BR1022612270,Dawn Cano,1000,Active,Brasil,M,Salvador,Advisory,PI,44-Staff/Assistant,2,Analista Senior,6/1/2018 0:00,1,4/28/2020 0:00,0.127812,Promotion,Differentiating,42-Senior,3,0,12,1,0
1105,BR1159793260@ey.com.br,BR1159793260,Roman Sanchez,1000,Active,Brasil,M,Fortaleza,Advisory,Risk,32-Manager,3,Gerente,12/1/2014 0:00,1,10/4/2020 0:00,0.601954,Progression,Differentiating,32-Manager,3,0,8,2,0
1106,BR1399973130@ey.com.br,BR1399973130,Vera Cowan,1000,Active,Brasil,M,Recife,Advisory,PI,42-Senior,5,Especialista,3/1/2014 0:00,1,9/3/2020 0:00,0.824877,Progression,Differentiating,42-Senior,6,0,12,4,0
1107,BR1663596210@ey.com.br,BR1663596210,Frank Waggoner,1000,Active,Brasil,M,São Paulo,Advisory,PI,32-Manager,2,Gerente,9/1/2018 0:00,1,11/30/2020 0:00,0.191934,Progression,Differentiating,32-Manager,2,0,1,2,0
1108,BR886384170@ey.com.br,BR886384170,Anna Younts,1000,Active,Brasil,M,Fortaleza,Advisory,Risk,32-Manager,5,Gerente,7/1/2019 0:00,1,2/24/2021 0:00,0.684329,Progression,Progressing,32-Manager,5,0,9,2,0
1109,BR1364757860@ey.com.br,BR1364757860,Leonard Stevenson,1000,Active,Brasil,M,Belo Horizonte,Advisory,Risk,42-Senior,4,Especialista,4/1/2018 0:00,1,2/7/2021 0:00,0.156649,Progression,Differentiating,42-Senior,4,0,9,4,0
1110,BR1181874640@ey.com.br,BR1181874640,Wanda Brannan,1000,Active,Brasil,M,Campinas,Advisory,PI,44-Staff/Assistant,2,Analista Senior,8/1/2019 0:00,0.916667,2/3/2020 0:00,0.817219,Promotion,Differentiating,42-Senior,3,0,12,1,0
1111,BR1473284290@ey.com.br,BR1473284290,Tina Davis,1000,Active,Brasil,M,Porto Alegre,Advisory,PI,44-Staff/Assistant,3,Analista Senior,9/1/2017 0:00,1,2/5/2021 0:00,0.841467,Progression,Strategic Impact,44-Staff/Assistant,3,0,12,1,0
1112,BR593844490@ey.com.br,BR593844490,Stephen Farmer,1000,Active,Brasil,M,Goiania,Advisory,PI,44-Staff/Assistant,1,Analista Senior,6/1/2014 0:00,1,2/24/2021 0:00,0.618556,Progression,nan,44-Staff/Assistant,1,0,4,1,0
1113,BR821733730@ey.com.br,BR821733730,James Flores,1000,Active,Brasil,M,Recife,Advisory,PI,21-Senior Manager,7,Gerente Senior,3/1/2016 0:00,1,2/13/2020 0:00,0.617994,Progression,Progressing,21-Senior Manager,7,0,6,3,0
1114,BR1328927330@ey.com.br,BR1328927330,Jason Yelverton,1000,Active,Brasil,M,Fortaleza,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,2/1/2015 0:00,1,3/31/2021 0:00,0.253604,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1115,BR918759510@ey.com.br,BR918759510,Laura Wilson,1000,Active,Brasil,M,Recife,Advisory,PI,32-Manager,5,Gerente,6/1/2020 0:00,0.0833333,6/4/2020 0:00,0.25021,Progression,Progressing,32-Manager,5,0,7,2,0
1116,BR1085629930@ey.com.br,BR1085629930,Debra Francis,1000,Active,Brasil,M,Salvador,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,10/1/2016 0:00,1,11/15/2020 0:00,0.817796,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1117,BR861522310@ey.com.br,BR861522310,Jimmy Williams,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,14-Exec Manager,10,Gerente Senior,10/1/2014 0:00,1,5/28/2020 0:00,0.623039,Progression,Differentiating,14-Exec Manager,10,0,1,3,0
1118,BR1884273680@ey.com.br,BR1884273680,William Flachs,1000,Active,Brasil,M,Goiania,Advisory,Risk,21-Senior Manager,7,Gerente Senior,1/1/2019 0:00,1,3/24/2021 0:00,0.75935,Progression,Strategic Impact,21-Senior Manager,7,0,5,3,0
1119,BR934716910@ey.com.br,BR934716910,Patrick Travers,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,32-Manager,2,Gerente,1/1/2017 0:00,1,1/15/2021 0:00,0.216172,Progression,Need to Progress,32-Manager,2,0,10,2,0
1120,BR1338182540@ey.com.br,BR1338182540,Shawn Dennison,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,3,Analista Senior,9/1/2017 0:00,1,7/14/2020 0:00,0.232812,Progression,Strategic Impact,44-Staff/Assistant,3,0,4,1,0
1121,BR793153720@ey.com.br,BR793153720,Kenneth Schlager,1000,Active,Brasil,M,Porto Alegre,Advisory,Risk,21-Senior Manager,2,Gerente Senior,2/1/2018 0:00,1,3/22/2021 0:00,0.318448,Progression,Differentiating,21-Senior Manager,2,0,3,3,0
1122,BR899617910@ey.com.br,BR899617910,George Holder,1000,Active,Brasil,M,Goiania,Advisory,PI,32-Manager,5,Gerente,6/1/2014 0:00,1,3/18/2020 0:00,0.147581,Progression,Progressing,32-Manager,5,0,6,2,0
1123,BR1256183620@ey.com.br,BR1256183620,Maria Benjamen,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,44-Staff/Assistant,1,Analista Senior,11/1/2018 0:00,1,8/14/2020 0:00,0.357268,Progression,nan,44-Staff/Assistant,1,0,5,1,0
1124,BR1011929990@ey.com.br,BR1011929990,Lewis Garrido,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,32-Manager,2,Gerente,5/1/2018 0:00,1,3/22/2021 0:00,0.771319,Progression,Progressing,32-Manager,2,0,6,2,0
1125,BR1176445650@ey.com.br,BR1176445650,Donna Siegrist,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,21-Senior Manager,2,Gerente Senior,4/1/2015 0:00,1,3/3/2021 0:00,0.296705,Progression,nan,21-Senior Manager,2,0,8,3,0
1126,BR1056171340@ey.com.br,BR1056171340,Myrtis Cooke,1000,Active,Brasil,M,Curitiba,Advisory,Risk,44-Staff/Assistant,3,Analista Senior,6/1/2020 0:00,0.0833333,8/3/2020 0:00,0.627306,Promotion,Differentiating,42-Senior,3,0,5,1,0
1127,BR1254226810@ey.com.br,BR1254226810,Margaret Johnson,1000,Active,Brasil,M,Brasilia - Audit,Advisory,Risk,32-Manager,5,Gerente,6/1/2017 0:00,1,5/11/2020 0:00,0.720434,Progression,Progressing,32-Manager,5,0,3,2,0
1128,BR723523710@ey.com.br,BR723523710,Cynthia Hayes,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,21-Senior Manager,3,Gerente Senior,8/1/2018 0:00,1,6/8/2020 0:00,0.187303,Progression,Strategic Impact,21-Senior Manager,3,0,7,3,0
1129,BR594114980@ey.com.br,BR594114980,Willie Flye,1000,Active,Brasil,M,Goiania,Advisory,Risk,42-Senior,1,Especialista,4/1/2019 0:00,1,11/21/2020 0:00,0.711477,Promotion,Progressing,32-Manager,1,0,5,4,0
1130,BR1146427160@ey.com.br,BR1146427160,Amber Hernandez,1000,Active,Brasil,M,Goiania,Advisory,PI,32-Manager,5,Gerente,6/1/2016 0:00,1,1/15/2020 0:00,0.70732,Progression,Progressing,32-Manager,5,0,7,2,0
1131,BR1345459750@ey.com.br,BR1345459750,Sandy White,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,1,Analista Senior,4/1/2017 0:00,1,10/26/2020 0:00,0.269905,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
1132,BR1162442480@ey.com.br,BR1162442480,Peter Branch,1000,Active,Brasil,M,Recife,Advisory,PI,32-Manager,4,Gerente,4/1/2017 0:00,1,10/25/2020 0:00,0.199513,Progression,Need to Progress,32-Manager,4,0,1,2,0
1133,BR583155390@ey.com.br,BR583155390,Thomas Loucks,1000,Active,Brasil,M,Belo Horizonte,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,1/1/2015 0:00,1,2/6/2020 0:00,0.57214,Promotion,Progressing,44-Staff/Assistant,2,0,9,1,0
1134,BR1144234770@ey.com.br,BR1144234770,John Geerdes,1000,Active,Brasil,M,Rio de Janeiro,Advisory,PI,44-Staff/Assistant,1,Analista Senior,11/1/2016 0:00,1,2/24/2021 0:00,0.179282,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
1135,BR1626215310@ey.com.br,BR1626215310,Beatrice Melvin,1000,Active,Brasil,M,Fortaleza,Advisory,PI,21-Senior Manager,1,Gerente Senior,10/1/2018 0:00,1,7/25/2020 0:00,0.571335,Progression,Progressing,21-Senior Manager,1,0,12,3,0
1136,BR913694670@ey.com.br,BR913694670,Christina Aguilar,1000,Active,Brasil,M,Fortaleza,Advisory,PI,44-Staff/Assistant,2,Analista Senior,11/1/2018 0:00,1,10/18/2020 0:00,0.455784,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
1137,BR749732180@ey.com.br,BR749732180,Marjorie Flores,1000,Active,Brasil,M,Brasilia - Ass,Advisory,PI,44-Staff/Assistant,1,Analista Senior,8/1/2018 0:00,1,5/9/2020 0:00,0.800817,Progression,Progressing,44-Staff/Assistant,2,0,12,1,0
1138,BR963983360@ey.com.br,BR963983360,Joe Blanchard,1000,Active,Brasil,M,Campinas,Advisory,Risk,42-Senior,4,Especialista,6/1/2015 0:00,1,1/15/2020 0:00,0.263282,Progression,Progressing,42-Senior,4,0,9,4,0
1139,BR1693574450@ey.com.br,BR1693574450,Daniel Everhart,1000,Active,Brasil,M,Fortaleza,Advisory,PI,32-Manager,5,Gerente,4/1/2020 0:00,0.25,3/15/2020 0:00,0.338405,Progression,Progressing,32-Manager,5,0,7,2,0
1140,BR1066443260@ey.com.br,BR1066443260,Derek Barnett,1000,Active,Brasil,M,São Paulo,Advisory,Risk,44-Staff/Assistant,2,Analista Senior,11/1/2014 0:00,1,4/19/2021 0:00,0.559858,Progression,Differentiating,44-Staff/Assistant,2,0,5,1,0
1141,BR915925480@ey.com.br,BR915925480,Sadie Angelini,1000,Active,Brasil,M,Brasilia - Audit,Advisory,PI,44-Staff/Assistant,2,Analista Senior,10/1/2014 0:00,1,4/26/2020 0:00,0.301906,Progression,Progressing,44-Staff/Assistant,3,0,12,1,0
